exercise_num,exercise_label,stage,measure,mean_A,mean_B,mean_diff,sd_diff,d_paired,t_stat,p_value,n,pitch_target,comparison
2,Ex 2 (Cat / /ae/),somewhere_where,hnr_mean,23.902500000000003,25.515,-1.6124999999999998,,-0.8622265250483632,,0.18309254441232908,4,where,raw
2,Ex 2 (Cat / /ae/),somewhere_where,hnr_mean,-0.15499999999999936,1.137500000000001,-1.2925000000000004,,-0.8993004509389522,,,4,where,change_from_baseline
2,Ex 2 (Cat / /ae/),somewhere_where,spectral_sd,412.62,358.9075,53.71249999999998,,0.858865638490858,,0.184343580796693,4,where,raw
2,Ex 2 (Cat / /ae/),somewhere_where,spectral_sd,6.049999999999983,-9.372499999999988,15.422499999999971,,0.7493911765795148,,,4,where,change_from_baseline
2,Ex 2 (Cat / /ae/),somewhere_where,intensity_mean_calibrated,103.895,107.37,-3.4750000000000085,,-1.394930025087871,,0.068426815310282,4,where,raw
2,Ex 2 (Cat / /ae/),somewhere_where,intensity_mean_calibrated,2.009999999999998,1.422500000000003,0.587499999999995,,0.2031317034692745,,,4,where,change_from_baseline
2,Ex 2 (Cat / /ae/),somewhere_where,cpps,22.454620000000002,23.66096,-1.2063399999999986,,-0.750966356427495,,0.16841055583992104,5,where,raw
2,Ex 2 (Cat / /ae/),somewhere_where,cpps,0.6222000000000001,1.536659999999999,-0.9144599999999989,,-0.7107863076674171,,,5,where,change_from_baseline
2,Ex 2 (Cat / /ae/),somewhere_where,h1_h2,1.1879000000000002,-1.6736200000000003,2.8615199999999996,,2.265680252191472,,0.00714933859860031,5,where,raw
2,Ex 2 (Cat / /ae/),somewhere_where,h1_h2,-0.35729999999999984,-1.8946500000000002,1.5373500000000002,,0.5920245322264026,,,4,where,change_from_baseline
3,Ex 3 (Cow / /a/),somewhere_some,f0_mean,259.23199999999997,259.704,-0.4720000000000141,,-0.09139965930953962,,0.8480375037101809,5,some,raw
3,Ex 3 (Cow / /a/),somewhere_some,f0_mean,0.5119999999999891,1.350000000000017,-0.838000000000028,,-0.18265895721191447,,,5,some,change_from_baseline
3,Ex 3 (Cow / /a/),somewhere_some,jitter_local,0.0021532,0.0023044000000000003,-0.0001512,,-0.3864591809741902,,0.4362475323026353,5,some,raw
3,Ex 3 (Cow / /a/),somewhere_some,jitter_local,-0.0007375999999999999,-0.0003746,-0.00036299999999999993,,-0.32934719220382863,,,5,some,change_from_baseline
3,Ex 3 (Cow / /a/),somewhere_some,shimmer_dB,0.18806,0.2021,-0.014040000000000002,,-0.2193735807175089,,0.6494477925171406,5,some,raw
3,Ex 3 (Cow / /a/),somewhere_some,shimmer_dB,-0.04582000000000001,-0.0261,-0.019720000000000005,,-0.2279088564965591,,,5,some,change_from_baseline
3,Ex 3 (Cow / /a/),somewhere_some,hnr_mean,24.216,23.736,0.4800000000000004,,0.2601158021466462,,0.5920141842426484,5,some,raw
3,Ex 3 (Cow / /a/),somewhere_some,hnr_mean,1.2940000000000005,0.006000000000000227,1.2880000000000003,,0.7215069236385049,,,5,some,change_from_baseline
3,Ex 3 (Cow / /a/),somewhere_some,spectral_sd,354.548,390.334,-35.786,,-0.47572785392269146,,0.34739205353454666,5,some,raw
3,Ex 3 (Cow / /a/),somewhere_some,spectral_sd,-15.024000000000001,5.536000000000001,-20.560000000000002,,-0.4686962479223025,,,5,some,change_from_baseline
